issue_id,identifier,summary,old_project_id,project_id,theme,classification_basis,classification_confidence,classification_state,pm_decision,status,status_category,revision,collected_at,assignee_type,assignee_id,parent_issue_id,source,classification_source,classification_report_source,pm_issue_revision,pm_collected_at,source_comment_collected_at,original_report_decision,original_report_previous_project_id,original_report_after_project_id,original_report_source,historical_revision,historical_collected_at,historical_mutation_log,correction_before_project_id,correction_before_revision,correction_before_collected_at,correction_after_project_id,correction_after_revision,correction_after_collected_at,correction_source
174586ba-80c3-43b2-9088-e358db3ad91d,TES-49,TES-30 HOST ROUTE MAC,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,Agent 接入与运行时验收,本项“TES-30 HOST ROUTE MAC”描述要求 TES-30 实际执行主机/工作目录核验；范围为 Knot 接入及运行时验证，不推导结果通过。,high,confirmed,retained_in_project,done,done,2,2026-09-14T20:11:40-07:00,agent,39977077-e96d-459e-9304-ffd4ac3cdd7d,none,multica issue get 174586ba-80c3-43b2-9088-e358db3ad91d --output json,"issue:174586ba-80c3-43b2-9088-e358db3ad91d@revision:2#title,description,parent_issue_id",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-49,2,2026-09-14T19:58:39.8473173-07:00,not applicable,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
4f4d39ea-4ad0-4d25-ac03-3eea2d1badb3,TES-50,TES-30 HOST ROUTE LOCAL,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,Agent 接入与运行时验收,本项“TES-30 HOST ROUTE LOCAL”描述要求 TES-30 实际执行主机/工作目录核验；范围为 Knot 接入及运行时验证，不推导结果通过。,high,confirmed,retained_in_project,done,done,2,2026-09-14T20:11:40-07:00,agent,5885ea72-27f8-4840-a1e9-9d474b6d2b01,none,multica issue get 4f4d39ea-4ad0-4d25-ac03-3eea2d1badb3 --output json,"issue:4f4d39ea-4ad0-4d25-ac03-3eea2d1badb3@revision:2#title,description,parent_issue_id",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-50,2,2026-09-14T19:58:39.8473173-07:00,not applicable,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
3b73966a-09c3-4d1c-b93a-a481d36a0965,TES-51,TES-30 HOST ROUTE GENERAL,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,Agent 接入与运行时验收,本项“TES-30 HOST ROUTE GENERAL”描述要求 TES-30 实际执行主机/工作目录核验；范围为 Knot 接入及运行时验证，不推导结果通过。,high,confirmed,retained_in_project,done,done,2,2026-09-14T20:11:40-07:00,agent,f05f675a-3016-41df-ba00-75cb6042df21,none,multica issue get 3b73966a-09c3-4d1c-b93a-a481d36a0965 --output json,"issue:3b73966a-09c3-4d1c-b93a-a481d36a0965@revision:2#title,description,parent_issue_id",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-51,2,2026-09-14T19:58:39.8473173-07:00,not applicable,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
ce8a6912-ee2d-41da-a34a-629c460338db,TES-52,TES-30 WORKSPACE HOST MAC,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,Agent 接入与运行时验收,本项“TES-30 WORKSPACE HOST MAC”描述要求 TES-30 实际执行主机/工作目录核验；范围为 Knot 接入及运行时验证，不推导结果通过。,high,confirmed,retained_in_project,done,done,2,2026-09-14T20:11:40-07:00,agent,39977077-e96d-459e-9304-ffd4ac3cdd7d,none,multica issue get ce8a6912-ee2d-41da-a34a-629c460338db --output json,"issue:ce8a6912-ee2d-41da-a34a-629c460338db@revision:2#title,description,parent_issue_id",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-52,2,2026-09-14T19:58:39.8473173-07:00,not applicable,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
bc81f02f-c504-4143-93d6-42a30344bcfb,TES-53,TES-30 WORKSPACE HOST GENERAL,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,Agent 接入与运行时验收,本项“TES-30 WORKSPACE HOST GENERAL”描述要求 TES-30 实际执行主机/工作目录核验；范围为 Knot 接入及运行时验证，不推导结果通过。,high,confirmed,retained_in_project,done,done,2,2026-09-14T20:11:40-07:00,agent,f05f675a-3016-41df-ba00-75cb6042df21,none,multica issue get bc81f02f-c504-4143-93d6-42a30344bcfb --output json,"issue:bc81f02f-c504-4143-93d6-42a30344bcfb@revision:2#title,description,parent_issue_id",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-53,2,2026-09-14T19:58:39.8473173-07:00,not applicable,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
e1779b81-9192-4309-a6c0-b7f2b3ebd297,TES-54,TES-30 SHOW SYSTEM OS VERSION MAC WORKSPACE,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,Agent 接入与运行时验收,本项“TES-30 SHOW SYSTEM OS VERSION MAC WORKSPACE”描述要求 TES-30 实际执行主机/工作目录核验；范围为 Knot 接入及运行时验证，不推导结果通过。,high,confirmed,retained_in_project,done,done,2,2026-09-14T20:11:40-07:00,agent,39977077-e96d-459e-9304-ffd4ac3cdd7d,none,multica issue get e1779b81-9192-4309-a6c0-b7f2b3ebd297 --output json,"issue:e1779b81-9192-4309-a6c0-b7f2b3ebd297@revision:2#title,description,parent_issue_id",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-54,2,2026-09-14T19:58:39.8473173-07:00,not applicable,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
1dad5db4-b8ce-40e2-bdac-aca063ba1e4c,TES-55,近 7 日代码变更文档覆盖审计,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,文档审计,审计评论引用 MULTICA_DAEMON_SERVER_URL、Multica CLI timeline 及本产品文档目录。,high,confirmed,retained_in_project,done,done,2,2026-09-14T20:11:40-07:00,agent,990c4532-4637-4c47-9b8d-3b6859f128b0,none,multica issue get 1dad5db4-b8ce-40e2-bdac-aca063ba1e4c --output json,"issue:1dad5db4-b8ce-40e2-bdac-aca063ba1e4c@revision:2#title,description,parent_issue_id; comment:c2cc069a-aa83-40a6-9ac6-4bf0fd7518fa@revision:1(issue:1dad5db4-b8ce-40e2-bdac-aca063ba1e4c)",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-55,2,2026-09-14T19:58:39.8473173-07:00,c2cc069a-aa83-40a6-9ac6-4bf0fd7518fa=2026-09-14T19:58:36.9904715-07:00,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
30d77861-7de5-48e4-97c0-76bc35a7e1f9,TES-57,四、从能跑到可用：真实运行里补出的复杂能力,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,工作流与平台能力,用户评论明确要求在 Multica 源码实现描述中的结构化准出/Submission/Verdict 能力。,high,confirmed,retained_in_project,done,done,2,2026-09-14T20:11:40-07:00,squad,23f8cd2c-3f39-430f-8a6c-7c846d83fd27,none,multica issue get 30d77861-7de5-48e4-97c0-76bc35a7e1f9 --output json,"issue:30d77861-7de5-48e4-97c0-76bc35a7e1f9@revision:2#title,description,parent_issue_id; comment:ce4cb7ae-ec91-4639-adc9-800a357810e5@revision:1(issue:30d77861-7de5-48e4-97c0-76bc35a7e1f9)",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-57,2,2026-09-14T19:58:39.8473173-07:00,ce4cb7ae-ec91-4639-adc9-800a357810e5=2026-09-14T19:58:37.0903564-07:00,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
d886de50-a76d-4699-ab91-e3b2726e13dd,TES-58,4.2 线性链路不够：Fan-out 并行与收敛,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,工作流与平台能力,Fan-out/AND 收敛交付评论明确指向 fs814/multica；仅据此确认范围，不推导已发布。,high,confirmed,retained_in_project,done,done,2,2026-09-14T20:11:40-07:00,squad,23f8cd2c-3f39-430f-8a6c-7c846d83fd27,none,multica issue get d886de50-a76d-4699-ab91-e3b2726e13dd --output json,"issue:d886de50-a76d-4699-ab91-e3b2726e13dd@revision:2#title,description,parent_issue_id; comment:c7720664-966c-41cb-9ed5-92befe3785e5@revision:1(issue:d886de50-a76d-4699-ab91-e3b2726e13dd)",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-58,2,2026-09-14T19:58:39.8473173-07:00,c7720664-966c-41cb-9ed5-92befe3785e5=2026-09-14T19:58:37.1734754-07:00,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
567ee634-a36a-4b73-8191-8f422564bab7,TES-59,4.3 Agent 完成不等于业务完成：通知、验收和返工,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,工作流与平台能力,通知、验收和返工交付评论明确指向 fs814/multica。,high,confirmed,retained_in_project,done,done,2,2026-09-14T20:11:40-07:00,squad,23f8cd2c-3f39-430f-8a6c-7c846d83fd27,none,multica issue get 567ee634-a36a-4b73-8191-8f422564bab7 --output json,"issue:567ee634-a36a-4b73-8191-8f422564bab7@revision:2#title,description,parent_issue_id; comment:633e0601-98b5-4e8a-a75a-6114d4d0905f@revision:1(issue:567ee634-a36a-4b73-8191-8f422564bab7)",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-59,2,2026-09-14T19:58:39.8473173-07:00,633e0601-98b5-4e8a-a75a-6114d4d0905f=2026-09-14T19:58:37.2743459-07:00,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
294414fe-e115-4787-942a-7e949636a069,TES-60,4.4 没人盯时流程卡住：自愈与显式阻塞,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,工作流与平台能力,自愈交付评论定位 server/cmd/server/runtime_sweeper.go 及本平台任务恢复查询。,high,confirmed,retained_in_project,done,done,2,2026-09-14T20:11:40-07:00,squad,23f8cd2c-3f39-430f-8a6c-7c846d83fd27,none,multica issue get 294414fe-e115-4787-942a-7e949636a069 --output json,"issue:294414fe-e115-4787-942a-7e949636a069@revision:2#title,description,parent_issue_id; comment:657f4607-9a72-4d79-aa4e-9292d97d2ea0@revision:1(issue:294414fe-e115-4787-942a-7e949636a069)",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-60,2,2026-09-14T19:58:39.8473173-07:00,657f4607-9a72-4d79-aa4e-9292d97d2ea0=2026-09-14T19:58:37.3596280-07:00,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
9751f95f-db50-493c-b091-c0317ab05408,TES-61,4.5 错误信息不足：外部 Agent 失败要能排查,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,工作流与平台能力,外部 Agent 诊断交付评论指向 @multica/core、@multica/views 和 multica-ai/multica。,high,confirmed,retained_in_project,done,done,2,2026-09-14T20:11:40-07:00,squad,23f8cd2c-3f39-430f-8a6c-7c846d83fd27,none,multica issue get 9751f95f-db50-493c-b091-c0317ab05408 --output json,"issue:9751f95f-db50-493c-b091-c0317ab05408@revision:2#title,description,parent_issue_id; comment:8ba01adf-d878-43cb-b49c-48e2d418753d@revision:1(issue:9751f95f-db50-493c-b091-c0317ab05408)",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-61,2,2026-09-14T19:58:39.8473173-07:00,8ba01adf-d878-43cb-b49c-48e2d418753d=2026-09-14T19:58:37.4457277-07:00,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
e45c473b-d520-461f-a20d-fdd47fe4221f,TES-62,4.6 做完一批后如何优化：指标、看板和持续改进,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,工作流与平台能力,指标设计评论定位本平台 dashboard/Usage/Errors、workflow_event 与 workflow_metrics。,high,confirmed,retained_in_project,done,done,2,2026-09-14T20:11:40-07:00,squad,23f8cd2c-3f39-430f-8a6c-7c846d83fd27,none,multica issue get e45c473b-d520-461f-a20d-fdd47fe4221f --output json,"issue:e45c473b-d520-461f-a20d-fdd47fe4221f@revision:2#title,description,parent_issue_id; comment:3e692651-bdf8-46f4-b716-7a85b445fb64@revision:1(issue:e45c473b-d520-461f-a20d-fdd47fe4221f)",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-62,2,2026-09-14T19:58:39.8473173-07:00,3e692651-bdf8-46f4-b716-7a85b445fb64=2026-09-14T19:58:37.5295209-07:00,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
97316c30-08eb-454c-96e8-d2a5bf974d7b,TES-63,5.1 标准需求：从进入到验收，一条链路被接住,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,工作流与平台能力,标准需求闭环交付定位 server/internal/handler/standard_requirement_workflow_test.go 及 Multica 仓库。,high,confirmed,retained_in_project,done,done,2,2026-09-14T20:11:40-07:00,squad,23f8cd2c-3f39-430f-8a6c-7c846d83fd27,none,multica issue get 97316c30-08eb-454c-96e8-d2a5bf974d7b --output json,"issue:97316c30-08eb-454c-96e8-d2a5bf974d7b@revision:2#title,description,parent_issue_id; comment:29ad240a-a43d-48fd-9a13-0bd0c100afbc@revision:1(issue:97316c30-08eb-454c-96e8-d2a5bf974d7b)",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-63,2,2026-09-14T19:58:39.8473173-07:00,29ad240a-a43d-48fd-9a13-0bd0c100afbc=2026-09-14T19:58:37.6324992-07:00,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
1c990533-178b-4c6c-a260-2bd54238b648,TES-64,5.2 Bug Fix：测试侧可以把修复闭环跑起来,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,工作流与平台能力,Bug Fix 核查评论明确记录本平台 daemon 版本、统一 Issue 工作流、入队与回写契约。,high,confirmed,retained_in_project,done,done,2,2026-09-14T20:11:40-07:00,squad,23f8cd2c-3f39-430f-8a6c-7c846d83fd27,none,multica issue get 1c990533-178b-4c6c-a260-2bd54238b648 --output json,"issue:1c990533-178b-4c6c-a260-2bd54238b648@revision:2#title,description,parent_issue_id; comment:0cbe6d93-6b7e-4f5d-a525-ab46a7907143@revision:1(issue:1c990533-178b-4c6c-a260-2bd54238b648)",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-64,2,2026-09-14T19:58:39.8473173-07:00,0cbe6d93-6b7e-4f5d-a525-ab46a7907143=2026-09-14T19:58:37.7155969-07:00,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
47ae3e29-ac6d-48e8-9a58-b0ed51c8ff5e,TES-65,5.3 Agent 协作系统：开始反过来建设自己,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,工作流与平台能力,交付评论明确修复 multica repo checkout 分支缺 Issue key 的关联问题。,high,confirmed,retained_in_project,done,done,2,2026-09-14T20:11:40-07:00,squad,23f8cd2c-3f39-430f-8a6c-7c846d83fd27,none,multica issue get 47ae3e29-ac6d-48e8-9a58-b0ed51c8ff5e --output json,"issue:47ae3e29-ac6d-48e8-9a58-b0ed51c8ff5e@revision:2#title,description,parent_issue_id; comment:e36bcfb0-4bb9-49e3-9df0-073301e74786@revision:1(issue:47ae3e29-ac6d-48e8-9a58-b0ed51c8ff5e)",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-65,2,2026-09-14T19:58:39.8473173-07:00,e36bcfb0-4bb9-49e3-9df0-073301e74786=2026-09-14T19:58:37.8033990-07:00,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
9fdbe351-9508-4617-8ff4-892ab6bbc104,TES-66,5.4 历史问题池：持续消化长期积压项,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,工作流与平台能力,实施指令明确指定 Multica 源码基线，工作为历史问题池。,high,confirmed,retained_in_project,done,done,2,2026-09-14T20:11:40-07:00,squad,23f8cd2c-3f39-430f-8a6c-7c846d83fd27,none,multica issue get 9fdbe351-9508-4617-8ff4-892ab6bbc104 --output json,"issue:9fdbe351-9508-4617-8ff4-892ab6bbc104@revision:2#title,description,parent_issue_id; comment:a9b499e2-a87c-43f4-83ff-d2eb69828859@revision:1(issue:9fdbe351-9508-4617-8ff4-892ab6bbc104)",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-66,2,2026-09-14T19:58:39.8473173-07:00,a9b499e2-a87c-43f4-83ff-d2eb69828859=2026-09-14T19:58:37.8925619-07:00,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
09f5dcea-caa8-4bbe-baad-2e18b065ffba,TES-67,7.1 把底座做得更稳、更标准,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,工作流与平台能力,架构审计明确指定 Multica 源码，涉及 PostgreSQL 工作流、CLI/MCP 与事件恢复。,high,confirmed,retained_in_project,done,done,2,2026-09-14T20:11:40-07:00,squad,23f8cd2c-3f39-430f-8a6c-7c846d83fd27,none,multica issue get 09f5dcea-caa8-4bbe-baad-2e18b065ffba --output json,"issue:09f5dcea-caa8-4bbe-baad-2e18b065ffba@revision:2#title,description,parent_issue_id; comment:d62fc5c4-c091-43f5-ba62-4836c414310f@revision:1(issue:09f5dcea-caa8-4bbe-baad-2e18b065ffba)",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-67,2,2026-09-14T19:58:39.8473173-07:00,d62fc5c4-c091-43f5-ba62-4836c414310f=2026-09-14T19:58:37.9812973-07:00,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
99622e8c-0f87-432b-8853-b20fe2ce927a,TES-68,7.2 让系统能被观察、能被诊断、能被持续优化,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,工作流与平台能力,交付明确新增 multica analytics snapshot 和内置分析 skill。,high,confirmed,retained_in_project,done,done,2,2026-09-14T20:11:40-07:00,squad,23f8cd2c-3f39-430f-8a6c-7c846d83fd27,none,multica issue get 99622e8c-0f87-432b-8853-b20fe2ce927a --output json,"issue:99622e8c-0f87-432b-8853-b20fe2ce927a@revision:2#title,description,parent_issue_id; comment:67999d13-cb34-4435-ba49-d8811e09392a@revision:1(issue:99622e8c-0f87-432b-8853-b20fe2ce927a)",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-68,2,2026-09-14T19:58:39.8473173-07:00,67999d13-cb34-4435-ba49-d8811e09392a=2026-09-14T19:58:38.0645780-07:00,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
30f451a6-1ec2-448c-b5b4-c7a8cb94afe8,TES-69,"7.3 从""把人类流程 Agent 化""走向 AI 原生工作流",none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,工作流与平台能力,AI 原生工作流洞察交付明确指向 multica-ai/multica，审查后按限定口径实施。,high,confirmed,retained_in_project,done,done,2,2026-09-14T20:11:40-07:00,squad,23f8cd2c-3f39-430f-8a6c-7c846d83fd27,none,multica issue get 30f451a6-1ec2-448c-b5b4-c7a8cb94afe8 --output json,"issue:30f451a6-1ec2-448c-b5b4-c7a8cb94afe8@revision:2#title,description,parent_issue_id; comment:8d7bd325-ed67-4e9c-932c-5ef2efe79db9@revision:1(issue:30f451a6-1ec2-448c-b5b4-c7a8cb94afe8)",TES-103 comment 01a0a305-2c10-76f4-9cf7-0b00f6ecabd2 revision 1; attachment 01a0a305-2bf7-7456-869a-d2d5e6159d55; row TES-69,2,2026-09-14T19:58:39.8473173-07:00,8d7bd325-ed67-4e9c-932c-5ef2efe79db9=2026-09-14T19:58:38.1498422-07:00,moved_to_project,none (PM reported),ac5e9822-777a-44fb-8fa5-fd096eeb4694,TES-103 comment 01a0a2ea-c86b-7364-b283-6e9b022a4cf3 revision 1; attachment 01a0a2ea-c858-72cd-b2f3-8925d4b92b38,unknown_not_recorded,unknown_not_recorded,unavailable_original_report_only,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable
